trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow
10372809,"Trans Sierra Trip: Colby Pass Trail, High Sierra Trail, John Muir Trail, Mount Whitney, PCT",Sequoia National Park,Hume,California,United States,"{'lat': 36.74089, 'lng': -118.73841}",1.6658,120539.566,5409.8952,7,point to point,2.0,5.0,1,"['forest', 'lake', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,36.74089,-118.73841,24.4,-16.1,279.91999999999996,415.63899999999995
10327774,Tamarack Creek to El Capitan,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.78419, 'lng': -119.74113}",1.6593,17541.806,691.8960000000003,5,point to point,1.0,0.0,0,"['dogs-no', 'forest', 'views']","['backpacking', 'hiking', 'nature-trips']",i,37.78419,-119.74113,27.8,-13.196,330.39,482.69900000000007
10517641,"Butte Lake, Cluster Lakes and Cinder Cone Loop",Lassen Volcanic National Park,McArthur,California,United States,"{'lat': 40.56481, 'lng': -121.30189}",1.5999,32669.602000000014,836.9808,5,loop,2.0,4.0,5,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i,40.56481,-121.30189,30.5,-12.6,374.89,416.09400000000005
10462912,Big 4 Mines OHV Trail,Death Valley National Park,Death Valley,California,United States,"{'lat': 36.34264, 'lng': -117.38866}",1.5801,26071.308,485.8512,1,out and back,1.0,4.0,1,"['views', 'wildlife']","['birding', 'off-road-driving']",i,36.34264,-117.38866,44.9,2.1,96.6,4.549999999999999
10111637,Careys Castle Trail [CLOSED],Joshua Tree National Park,Mecca,California,United States,"{'lat': 33.69963, 'lng': -115.6785}",1.5663,12070.05,388.9248,3,out and back,1.0,3.5,10,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,33.69963,-115.6785,41.896,2.4,109.10999999999999,0.189
10261704,Jack Gunn Maltese Peak Trail,Death Valley National Park,Death Valley,California,United States,"{'lat': 36.43698, 'lng': -117.60708}",1.5654,1770.274,134.7216,3,loop,2.0,0.0,0,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,36.43698,-117.60708,34.8,-5.4,128.17,38.801
10270286,Jubilee Mountain,Death Valley National Park,Death Valley,California,United States,"{'lat': 35.91015, 'lng': -116.57937}",1.5523,3540.548,358.7496,5,out and back,,0.0,0,"['dogs-no', 'views']",['hiking'],i,35.91015,-116.57937,44.0,2.4,87.81000000000002,0.161
10351113,Big Oak Flat Road to Tuloumne Meadows,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.71447, 'lng': -119.73634}",1.5485,84007.54800000001,5156.9112,7,point to point,2.0,5.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,37.71447,-119.73634,31.6,-10.2,728.8900000000001,305.102
10257657,White Wolf to Aspen Valley Trail,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.87234, 'lng': -119.64932}",1.5431,29933.724,638.8608,3,out and back,2.0,3.0,1,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,37.87234,-119.64932,26.496000000000002,-15.2,290.12,523.88
10331143,Miguel Meadow to Lake Eleanor to Laurel Lake Loop,Yosemite National Park,Groveland,California,United States,"{'lat': 37.94645, 'lng': -119.78757}",1.5367,40233.5,1414.8816,3,loop,,0.0,0,"['dogs-no', 'forest', 'lake', 'views']","['backpacking', 'camping', 'nature-trips']",i,37.94645,-119.78757,33.996,-7.595999999999999,823.9400000000002,98.40599999999999
10310060,Mount Whitney from Cottonwood Lakes Walk in Campground,Sequoia National Park,Lone Pine,California,United States,"{'lat': 36.45314, 'lng': -118.16989}",1.4981,47475.53,2806.9032,5,point to point,2.0,0.0,0,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,36.45314,-118.16989,22.7,-18.6,229.21999999999997,365.09900000000005
10369012,Grand Canyon of the Tuolumne and Rogers Lake,Yosemite National Park,Wawona,California,United States,"{'lat': 37.86983, 'lng': -119.64895}",1.4581,66626.67599999999,3213.8112,5,out and back,2.0,0.0,0,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'nature-trips']",i,37.86983,-119.64895,26.4,-15.2,290.12,523.88
10480470,Tamarack Flat to Eagle Peak,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.75067, 'lng': -119.73356}",1.4549,32347.734,1463.9544,7,out and back,1.0,0.0,0,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running']",i,37.75067,-119.73356,28.996000000000002,-12.396,484.98999999999995,432.971
10327394,Hetch Hetchy to Yosemite Valley,Yosemite National Park,Groveland,California,United States,"{'lat': 37.87995, 'lng': -119.84984}",1.4544,91249.578,3039.7704,5,out and back,1.0,0.0,0,"['forest', 'views', 'waterfall']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,37.87995,-119.84984,32.3,-9.2,728.8900000000001,305.102
10003613,Elephant Seal Cove Trail,Channel Islands National Park,Malibu,California,United States,"{'lat': 33.48146, 'lng': -119.02955}",1.4391,5310.821999999999,250.8504,3,out and back,,4.0,1,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,33.48146,-119.02955,22.3,11.4,163.39000000000001,0.0
10290223,Silver Lake to Yosemite Village,Yosemite National Park,June Lake,California,United States,"{'lat': 37.78258, 'lng': -119.12859}",1.4361,84812.21800000001,2709.9768,7,point to point,2.0,0.0,0,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,37.78258,-119.12859,29.2,-15.5,107.54,193.935
10259149,Pleasant Valley To El Dorado Mine and Pinto Basin,Joshua Tree National Park,Twentynine Palms,California,United States,"{'lat': 33.92358, 'lng': -116.05416}",1.4111,27519.714,491.9472,3,out and back,1.0,0.0,0,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,33.92358,-116.05416,38.2,-1.3,96.14,1.9600000000000002
10316147,Inyo Mine Trail,Death Valley National Park,Death Valley,California,United States,"{'lat': 36.49337, 'lng': -116.70383}",1.3858,1287.472,72.8472,3,out and back,1.0,4.5,2,['kids'],"['hiking', 'nature-trips', 'walking']",i,36.49337,-116.70383,39.096000000000004,-3.0,98.33000000000001,8.071000000000002
10297082,May Lake Camp to Yosemite Valley,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.81176, 'lng': -119.50901}",1.3743,45544.322,1969.9224,5,point to point,2.0,0.0,0,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,37.81176,-119.50901,25.8,-15.7,112.66999999999999,400.93199999999996
10258330,Visitor Center to Butterfield Homestead Trail,Pinnacles National Park,Paicines,California,United States,"{'lat': 36.49437, 'lng': -121.14585}",1.365,7242.03,46.9392,1,out and back,2.0,5.0,1,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,36.49437,-121.14585,38.596000000000004,0.2,339.61,0.084
10484490,Redwood Creek Trail,Kings Canyon National Park,Badger,California,United States,"{'lat': 36.70906, 'lng': -118.92146}",1.3415,6598.294,255.7272,3,out and back,,4.5,2,"['forest', 'views']","['hiking', 'nature-trips']",i,36.70906,-118.92146,28.2,-10.9,355.03,280.693
10484535,Rae Lake via Bubbs Creek,Kings Canyon National Park,Hume,California,United States,"{'lat': 36.79494, 'lng': -118.58292}",1.3375,57292.504,2602.992,7,out and back,2.0,4.0,1,"['dogs-no', 'forest', 'lake', 'river', 'waterfall']","['backpacking', 'camping', 'hiking', 'trail-running']",i,36.79494,-118.58292,31.6,-9.3,355.03,280.693
10039797,Poopenaut Valley Trail,Yosemite National Park,Groveland,California,United States,"{'lat': 37.91005, 'lng': -119.81475}",1.3135,3379.614,379.7808,5,out and back,2.0,1.5,4,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,37.91005,-119.81475,32.4,-9.1,728.8900000000001,305.102
10383306,Mt. Lyell Base via John Muir and Rush Creek Trail,Yosemite National Park,Lee Vining,California,United States,"{'lat': 37.78311, 'lng': -119.12791}",1.3094,46831.794,1924.812,7,out and back,2.0,3.0,1,"['dogs-no', 'lake', 'river', 'wildlife']","['backpacking', 'camping', 'trail-running']",i,37.78311,-119.12791,29.3,-15.4,107.54,193.935
10483742,Titus Canyon Narrows,Death Valley National Park,Death Valley,California,United States,"{'lat': 36.82184, 'lng': -117.17427}",1.3052,1931.208,73.7616,1,out and back,1.0,0.0,0,['views'],['hiking'],i,36.82184,-117.17427,44.996,-0.8,79.63,0.525
10420666,Florence Lake via Kings Canyon on the John Muir and Pacific Crest Trail,Kings Canyon National Park,Sequoia National Park,California,United States,"{'lat': 36.79494, 'lng': -118.58292}",1.304,126815.992,4553.712,5,point to point,3.0,5.0,1,"['forest', 'lake', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'horseback-riding']",i,36.79494,-118.58292,31.6,-9.3,355.03,280.693
10523443,Lake Eleanor Campground,Yosemite National Park,Groveland,California,United States,"{'lat': 37.97428, 'lng': -119.90277}",1.2977,7724.831999999998,231.9528,3,out and back,2.0,5.0,1,"['beach', 'dogs-no', 'kids', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'walking']",i,37.97428,-119.90277,32.0,-8.7,728.8900000000001,305.102
10428358,White Wolf to Piute Creek and the Grand Canyon of the Tuolumne River,Yosemite National Park,Wawona,California,United States,"{'lat': 37.86983, 'lng': -119.64895}",1.294,35888.282,1422.8064,5,out and back,3.0,5.0,2,"['cave', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips', 'rock-climbing']",i,37.86983,-119.64895,26.4,-15.2,290.12,523.88
10257656,White Wolf to Aspen Valley Trail,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.86981, 'lng': -119.64868}",1.2719,17059.004,446.8368,3,out and back,2.0,0.0,0,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,37.86981,-119.64868,26.4,-15.2,290.12,523.88
10485496,Goler Wash and Mengal Pass Route,Death Valley National Park,Death Valley,California,United States,"{'lat': 36.0337, 'lng': -117.28167}",1.252,99135.344,1520.9520000000002,5,out and back,1.0,5.0,1,['views'],"['nature-trips', 'off-road-driving']",i,36.0337,-117.28167,43.7,1.6,84.55999999999999,1.484
10527706,Boiling Springs Lake via Kings Creek and Pacific Crest Trail,Lassen Volcanic National Park,Old Station,California,United States,"{'lat': 40.49455, 'lng': -121.42319}",1.2269,22369.826,742.7976,5,loop,1.0,4.0,2,"['dogs-no', 'forest', 'lake', 'hot-springs', 'river', 'views', 'wild-flowers']","['backpacking', 'hiking', 'trail-running']",i,40.49455,-121.42319,29.6,-11.8,374.89,416.09400000000005
10522184,Diving Board,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.73477, 'lng': -119.56597}",1.2263,20116.75,1241.7552,7,out and back,1.0,5.0,1,"['dogs-no', 'forest', 'views', 'wildlife']",['hiking'],i,37.73477,-119.56597,33.6,-7.9,682.85,216.01999999999998
10467435,Bishop OHV Loop,Kings Canyon National Park,Bishop,California,United States,"{'lat': 37.3714, 'lng': -118.39686}",1.1832,221445.184,6509.9184,3,loop,,0.0,0,"['partially-paved', 'views']","['nature-trips', 'off-road-driving']",i,37.3714,-118.39686,36.9,-9.095999999999998,126.94000000000001,96.01899999999999
10540716,Montañon Ridge Loop,Channel Islands National Park,Ventura,California,United States,"{'lat': 34.0493, 'lng': -119.56288}",1.1497,15127.796,528.828,5,loop,2.0,5.0,2,"['forest', 'historic-site', 'views', 'wildlife']","['backpacking', 'hiking']",i,34.0493,-119.56288,29.5,8.2,290.85,0.0
10541145,Rattle Snake Canyon to Oh-Bay-Yo-Yo Shelter Hike,Joshua Tree National Park,Twentynine Palms,California,United States,"{'lat': 34.09307, 'lng': -116.15632}",1.1052,9656.04,321.8688,3,out and back,,3.0,1,"['views', 'wild-flowers']","['hiking', 'nature-trips']",i,34.09307,-116.15632,39.496,-0.4,128.74,5.411
10015941,Arch Point Loop Trail,Channel Islands National Park,Malibu,California,United States,"{'lat': 33.48062, 'lng': -119.02959}",1.0316,3862.416,123.7488,3,loop,,0.0,0,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,33.48062,-119.02959,22.1,11.2,163.39000000000001,0.0
10527108,"Snow Creek, May Lake and Clouds Rest Loop",Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.73936, 'lng': -119.5706}",0.9989,53912.89,2577.9984,5,loop,2.0,0.0,0,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'trail-running']",i,37.73936,-119.5706,33.7,-7.8,682.85,216.01999999999998
10501331,John Muir Trail,Yosemite National Park,Lone Pine,California,United States,"{'lat': 36.58686, 'lng': -118.24013}",0.9673,339570.74,13165.836,3,point to point,,0.0,0,"['forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,36.58686,-118.24013,26.1,-15.3,191.64000000000001,263.102
10541171,Porcupine Wash Ruby Lee Mill Site Trail,Joshua Tree National Park,Blythe,California,United States,"{'lat': 33.84594, 'lng': -115.77769}",0.9519,12230.984,238.9632,3,out and back,,0.0,0,"['views', 'wild-flowers']","['hiking', 'nature-trips']",i,33.84594,-115.77769,41.3,0.7,132.67000000000002,0.21000000000000002
10541099,"5 Tanks Including Twin Tanks, Ivanpah and Live Oak Tanks",Joshua Tree National Park,Twentynine Palms,California,United States,"{'lat': 33.98986, 'lng': -116.02328}",0.9264,8529.502,111.8616,3,loop,,0.0,0,"['views', 'wild-flowers']","['hiking', 'nature-trips']",i,33.98986,-116.02328,38.3,-1.1,96.14,1.9600000000000002
10541084,Pinto Basin Fried Liver Wash,Joshua Tree National Park,Twentynine Palms,California,United States,"{'lat': 33.91086, 'lng': -115.86521}",0.9213,15127.796,174.9552,3,out and back,,0.0,0,['views'],"['hiking', 'nature-trips']",i,33.91086,-115.86521,43.0,2.0,106.37,0.06999999999999999
10541116,Rock Caves Loop,Joshua Tree National Park,Twentynine Palms,California,United States,"{'lat': 34.01167, 'lng': -116.16202}",0.9213,6598.294,85.9536,3,loop,,0.0,0,['views'],"['hiking', 'nature-trips']",i,34.01167,-116.16202,35.7,-2.895999999999999,125.22999999999999,8.099
10541144,Covington Loop Segment and Deer Horn Trail,Joshua Tree National Park,Joshua Tree,California,United States,"{'lat': 34.03196, 'lng': -116.31427}",0.9136,6759.228,187.7568,3,out and back,,0.0,0,"['views', 'wild-flowers']","['hiking', 'nature-trips']",i,34.03196,-116.31427,35.1,-3.6,125.22999999999999,8.099
10497238,"North Dome, Tenaya Lake, Half Dome and Happy Isles via Snow Creek and John Muir Trail",Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.74842, 'lng': -119.58746}",0.8572,93019.852,4835.9568,7,point to point,2.0,0.0,0,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,37.74842,-119.58746,33.5,-7.9,682.85,216.01999999999998
10458560,Hunter Mountain OHV Road,Death Valley National Park,Death Valley,California,United States,"{'lat': 36.60175, 'lng': -117.46085}",0.8463,17219.938000000002,684.8856,3,point to point,1.0,5.0,1,"['views', 'wildlife']","['birding', 'off-road-driving']",i,36.60175,-117.46085,34.8,-5.7,128.17,38.801
10483879,Alger Lakes via Mono Pass and Parker Pass Trails,Yosemite National Park,Groveland,California,United States,"{'lat': 37.89104, 'lng': -119.2629}",0.8451,36210.15,1527.9624,5,out and back,2.0,3.0,1,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,37.89104,-119.2629,22.596000000000004,-17.895999999999997,125.28999999999999,544.649
10461840,Death Valley Buttes,Death Valley National Park,Death Valley,California,United States,"{'lat': 36.723910000000004, 'lng': -116.97807}",0.7015,5954.558000000001,448.9704,5,out and back,1.0,0.0,0,"['dogs-no', 'views']",['hiking'],i,36.723910000000004,-116.97807,41.3,-2.2,65.7,2.912
10258991,Wetland Boardwalk,Redwood National Park,Trinidad,California,United States,"{'lat': 41.28686, 'lng': -124.08977}",0.6729,321.868,0.0,1,out and back,2.0,1.5,3,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,41.28686,-124.08977,23.396000000000004,3.8040000000000007,1272.1,30.779000000000003
10540136,Juniper Lake to Butte Lake Loop,Lassen Volcanic National Park,McArthur,California,United States,"{'lat': 40.46665, 'lng': -121.30926}",0.3871,35405.48,910.7424,5,loop,2.0,4.0,2,"['beach', 'dogs-no', 'forest', 'lake', 'partially-paved', 'river', 'views']","['backpacking', 'camping', 'hiking']",i,40.46665,-121.30926,29.2,-12.5,374.89,416.09400000000005
10541335,Bridalveil Creek Campground to Ostrander Lake Loop,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.66364, 'lng': -119.62455}",0.1941,34761.744,1123.7976,3,loop,1.0,0.0,0,"['forest', 'lake', 'views', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",i,37.66364,-119.62455,28.2,-13.3,330.39,482.69900000000007
10545116,Tenaya Lake to Half Dome Loop,Yosemite National Park,Yosemite Valley,California,United States,"{'lat': 37.82686, 'lng': -119.46842}",0.0,36853.886,2124.7608,5,loop,2.0,5.0,3,"['dogs-no', 'forest', 'lake', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i,37.82686,-119.46842,26.3,-15.995999999999999,229.36999999999998,551.698
10026705,Emerald Lake Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,"{'lat': 40.31177, 'lng': -105.64533}",83.0341,4988.9540000000015,215.7984,3,out and back,4.0,4.5,2991,"['dogs-no', 'forest', 'lake', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'snowshoeing', 'walking', 'fly-fishing']",i,40.31177,-105.64533,24.2,-21.1,255.65,257.348
10235688,Sky Pond via Glacier Gorge Trail,Rocky Mountain National Park,Estes Park,Colorado,United States,"{'lat': 40.31052, 'lng': -105.64032}",65.477,13035.654,537.972,5,out and back,3.0,5.0,1599,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running']",i,40.31052,-105.64032,24.196000000000005,-21.796000000000003,255.65,257.348
